"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"PE-CARPINA";0;0;0;0;0;0;0;0;0;"PE";"CARPINA";"CARPINA (PE)";2017
"PE-CARUARU";0;0;0;0;0;0;0;0;0;"PE";"CARUARU";"CARUARU (PE)";2017
"PE-CASINHAS";0;0;0;0;0;0;0;0;0;"PE";"CASINHAS";"CASINHAS (PE)";2017
"PE-CATENDE";0;0;0;0;0;0;0;0;0;"PE";"CATENDE";"CATENDE (PE)";2017
"PE-CEDRO";0;0;0;0;0;0;0;0;0;"PE";"CEDRO";"CEDRO (PE)";2017
"PE-CHA DE ALEGRIA";0;0;0;0;0;0;0;0;0;"PE";"CHA DE ALEGRIA";"CHA DE ALEGRIA (PE)";2017
"PE-CHA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"CHA GRANDE";"CHA GRANDE (PE)";2017
"PE-CONDADO";0;0;0;0;0;0;0;0;0;"PE";"CONDADO";"CONDADO (PE)";2017
"PE-CORRENTES";0;0;0;0;0;0;0;0;0;"PE";"CORRENTES";"CORRENTES (PE)";2017
"PE-CORTES";0;0;0;0;0;0;0;0;0;"PE";"CORTES";"CORTES (PE)";2017
"PE-CUMARU";0;0;0;0;0;0;0;0;0;"PE";"CUMARU";"CUMARU (PE)";2017
"PE-CUPIRA";0;0;0;0;0;0;0;0;0;"PE";"CUPIRA";"CUPIRA (PE)";2017
"PE-CUSTODIA";0;0;0;0;0;0;0;0;0;"PE";"CUSTODIA";"CUSTODIA (PE)";2017
"PE-DORMENTES";0;0;0;0;0;0;0;0;0;"PE";"DORMENTES";"DORMENTES (PE)";2017
"PE-ESCADA";0;0;0;0;0;0;0;0;0;"PE";"ESCADA";"ESCADA (PE)";2017
"PE-EXU";0;0;0;0;0;0;0;0;0;"PE";"EXU";"EXU (PE)";2017
"PE-FEIRA NOVA";0;0;0;0;0;0;0;0;0;"PE";"FEIRA NOVA";"FEIRA NOVA (PE)";2017
"PE-FERNANDO DE NORONHA";0;0;0;0;0;0;0;0;0;"PE";"FERNANDO DE NORONHA";"FERNANDO DE NORONHA (PE)";2017
"PE-FERREIROS";0;0;0;0;0;0;0;0;0;"PE";"FERREIROS";"FERREIROS (PE)";2017
"PE-FLORES";0;0;0;0;0;0;0;0;0;"PE";"FLORES";"FLORES (PE)";2017
"PE-FLORESTA";0;0;0;0;0;0;0;0;0;"PE";"FLORESTA";"FLORESTA (PE)";2017
"PE-FREI MIGUELINHO";0;0;0;0;0;0;0;0;0;"PE";"FREI MIGUELINHO";"FREI MIGUELINHO (PE)";2017
"PE-GAMELEIRA";0;0;0;0;0;0;0;0;0;"PE";"GAMELEIRA";"GAMELEIRA (PE)";2017
"PE-GARANHUNS";0;0;0;0;0;0;0;0;0;"PE";"GARANHUNS";"GARANHUNS (PE)";2017
"PE-GLORIA DO GOITA";0;0;0;0;0;0;0;0;0;"PE";"GLORIA DO GOITA";"GLORIA DO GOITA (PE)";2017
"PE-GOIANA";0;0;0;0;0;0;0;0;0;"PE";"GOIANA";"GOIANA (PE)";2017
"PE-GRANITO";0;0;0;0;0;0;0;0;0;"PE";"GRANITO";"GRANITO (PE)";2017
"PE-GRAVATA";0;0;0;0;0;0;0;0;0;"PE";"GRAVATA";"GRAVATA (PE)";2017
"PE-IATI";0;0;0;0;0;0;0;0;0;"PE";"IATI";"IATI (PE)";2017
"PE-IBIMIRIM";0;0;0;0;0;0;0;0;0;"PE";"IBIMIRIM";"IBIMIRIM (PE)";2017
"PE-IBIRAJUBA";0;0;0;0;0;0;0;0;0;"PE";"IBIRAJUBA";"IBIRAJUBA (PE)";2017
"PE-IGARASSU";0;0;0;0;0;0;0;0;0;"PE";"IGARASSU";"IGARASSU (PE)";2017
"PE-IGUARACY";0;0;0;0;0;0;0;0;0;"PE";"IGUARACY";"IGUARACY (PE)";2017
"PE-INAJA";0;0;0;0;0;0;0;0;0;"PE";"INAJA";"INAJA (PE)";2017
"PE-INGAZEIRA";0;0;0;0;0;0;0;0;0;"PE";"INGAZEIRA";"INGAZEIRA (PE)";2017
"PE-IPOJUCA";0;0;0;0;0;0;0;0;0;"PE";"IPOJUCA";"IPOJUCA (PE)";2017
"PE-IPUBI";0;0;0;0;0;0;0;0;0;"PE";"IPUBI";"IPUBI (PE)";2017
"PE-ITACURUBA";0;0;0;0;0;0;0;0;0;"PE";"ITACURUBA";"ITACURUBA (PE)";2017
"PE-ITAIBA";0;0;0;0;0;0;0;0;0;"PE";"ITAIBA";"ITAIBA (PE)";2017
"PE-ILHA DE ITAMARACA";0;0;0;0;0;0;0;0;0;"PE";"ILHA DE ITAMARACA";"ILHA DE ITAMARACA (PE)";2017
"PE-ITAMBE";0;0;0;0;0;0;0;0;0;"PE";"ITAMBE";"ITAMBE (PE)";2017
"PE-ITAPETIM";0;0;0;0;0;0;0;0;0;"PE";"ITAPETIM";"ITAPETIM (PE)";2017
"PE-ITAPISSUMA";0;0;0;0;0;0;0;0;0;"PE";"ITAPISSUMA";"ITAPISSUMA (PE)";2017
"PE-ITAQUITINGA";0;0;0;0;0;0;0;0;0;"PE";"ITAQUITINGA";"ITAQUITINGA (PE)";2017
"PE-JABOATAO DOS GUARARAPES";0;0;0;0;0;0;0;0;0;"PE";"JABOATAO DOS GUARARAPES";"JABOATAO DOS GUARARAPES (PE)";2017
"PE-JAQUEIRA";0;0;0;0;0;0;0;0;0;"PE";"JAQUEIRA";"JAQUEIRA (PE)";2017
"PE-JATAUBA";0;0;0;0;0;0;0;0;0;"PE";"JATAUBA";"JATAUBA (PE)";2017
"PE-JATOBA";0;0;0;0;0;0;0;0;0;"PE";"JATOBA";"JATOBA (PE)";2017
"PE-JOAO ALFREDO";0;0;0;0;0;0;0;0;0;"PE";"JOAO ALFREDO";"JOAO ALFREDO (PE)";2017
"PE-JOAQUIM NABUCO";0;0;0;0;0;0;0;0;0;"PE";"JOAQUIM NABUCO";"JOAQUIM NABUCO (PE)";2017
"PE-JUCATI";0;0;0;0;0;0;0;0;0;"PE";"JUCATI";"JUCATI (PE)";2017
"PE-JUPI";0;0;0;0;0;0;0;0;0;"PE";"JUPI";"JUPI (PE)";2017
"PE-JUREMA";0;0;0;0;0;0;0;0;0;"PE";"JUREMA";"JUREMA (PE)";2017
"PE-LAGOA DO CARRO";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO CARRO";"LAGOA DO CARRO (PE)";2017
"PE-LAGOA DO ITAENGA";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO ITAENGA";"LAGOA DO ITAENGA (PE)";2017
"PE-LAGOA DO OURO";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO OURO";"LAGOA DO OURO (PE)";2017
"PE-LAGOA DOS GATOS";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DOS GATOS";"LAGOA DOS GATOS (PE)";2017
"PE-LAGOA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"LAGOA GRANDE";"LAGOA GRANDE (PE)";2017
"PE-LAJEDO";0;0;0;0;0;0;0;0;0;"PE";"LAJEDO";"LAJEDO (PE)";2017
"PE-LIMOEIRO";0;0;0;0;0;0;0;0;0;"PE";"LIMOEIRO";"LIMOEIRO (PE)";2017
"PE-MACAPARANA";0;0;0;0;0;0;0;0;0;"PE";"MACAPARANA";"MACAPARANA (PE)";2017
"PE-MACHADOS";0;0;0;0;0;0;0;0;0;"PE";"MACHADOS";"MACHADOS (PE)";2017
"PE-MANARI";0;0;0;0;0;0;0;0;0;"PE";"MANARI";"MANARI (PE)";2017
"PE-MARAIAL";0;0;0;0;0;0;0;0;0;"PE";"MARAIAL";"MARAIAL (PE)";2017
"PE-MIRANDIBA";0;0;0;0;0;0;0;0;0;"PE";"MIRANDIBA";"MIRANDIBA (PE)";2017
"PE-MORENO";0;0;0;0;0;0;0;0;0;"PE";"MORENO";"MORENO (PE)";2017
"PE-NAZARE DA MATA";0;0;0;0;0;0;0;0;0;"PE";"NAZARE DA MATA";"NAZARE DA MATA (PE)";2017
"PE-OLINDA";0;0;0;0;0;0;0;0;0;"PE";"OLINDA";"OLINDA (PE)";2017
"PE-OROBO";0;0;0;0;0;0;0;0;0;"PE";"OROBO";"OROBO (PE)";2017
"PE-OROCO";0;0;0;0;0;0;0;0;0;"PE";"OROCO";"OROCO (PE)";2017
"PE-OURICURI";0;0;0;0;0;0;0;0;0;"PE";"OURICURI";"OURICURI (PE)";2017
"PE-PALMARES";0;0;0;0;0;0;0;0;0;"PE";"PALMARES";"PALMARES (PE)";2017
"PE-PALMEIRINA";0;0;0;0;0;0;0;0;0;"PE";"PALMEIRINA";"PALMEIRINA (PE)";2017
"PE-PANELAS";0;0;0;0;0;0;0;0;0;"PE";"PANELAS";"PANELAS (PE)";2017
"PE-PARANATAMA";0;0;0;0;0;0;0;0;0;"PE";"PARANATAMA";"PARANATAMA (PE)";2017
"PE-PARNAMIRIM";0;0;0;0;0;0;0;0;0;"PE";"PARNAMIRIM";"PARNAMIRIM (PE)";2017
"PE-PASSIRA";0;0;0;0;0;0;0;0;0;"PE";"PASSIRA";"PASSIRA (PE)";2017
"PE-PAUDALHO";0;0;0;0;0;0;0;0;0;"PE";"PAUDALHO";"PAUDALHO (PE)";2017
"PE-PAULISTA";0;0;0;0;0;0;0;0;0;"PE";"PAULISTA";"PAULISTA (PE)";2017
"PE-PEDRA";0;0;0;0;0;0;0;0;0;"PE";"PEDRA";"PEDRA (PE)";2017
"PE-PESQUEIRA";0;0;0;0;0;0;0;0;0;"PE";"PESQUEIRA";"PESQUEIRA (PE)";2017
"PE-PETROLANDIA";0;0;0;0;0;0;0;0;0;"PE";"PETROLANDIA";"PETROLANDIA (PE)";2017
"PE-PETROLINA";0;0;0;0;0;0;0;0;0;"PE";"PETROLINA";"PETROLINA (PE)";2017
"PE-POCAO";0;0;0;0;0;0;0;0;0;"PE";"POCAO";"POCAO (PE)";2017
"PE-POMBOS";0;0;0;0;0;0;0;0;0;"PE";"POMBOS";"POMBOS (PE)";2017
"PE-PRIMAVERA";0;0;0;0;0;0;0;0;0;"PE";"PRIMAVERA";"PRIMAVERA (PE)";2017
"PE-QUIPAPA";0;0;0;0;0;0;0;0;0;"PE";"QUIPAPA";"QUIPAPA (PE)";2017
"PE-QUIXABA";0;0;0;0;0;0;0;0;0;"PE";"QUIXABA";"QUIXABA (PE)";2017
"PE-RECIFE";0;0;0;0;0;0;0;0;0;"PE";"RECIFE";"RECIFE (PE)";2017
"PE-RIACHO DAS ALMAS";0;0;0;0;0;0;0;0;0;"PE";"RIACHO DAS ALMAS";"RIACHO DAS ALMAS (PE)";2017
"PE-RIBEIRAO";0;0;0;0;0;0;0;0;0;"PE";"RIBEIRAO";"RIBEIRAO (PE)";2017
"PE-RIO FORMOSO";0;0;0;0;0;0;0;0;0;"PE";"RIO FORMOSO";"RIO FORMOSO (PE)";2017
"PE-SAIRE";0;0;0;0;0;0;0;0;0;"PE";"SAIRE";"SAIRE (PE)";2017
"PE-SALGADINHO";0;0;0;0;0;0;0;0;0;"PE";"SALGADINHO";"SALGADINHO (PE)";2017
"PE-SALGUEIRO";0;0;0;0;0;0;0;0;0;"PE";"SALGUEIRO";"SALGUEIRO (PE)";2017
"PE-SALOA";0;0;0;0;0;0;0;0;0;"PE";"SALOA";"SALOA (PE)";2017
"PE-SANHARO";0;0;0;0;0;0;0;0;0;"PE";"SANHARO";"SANHARO (PE)";2017
"PE-SANTA CRUZ";0;0;0;0;0;0;0;0;0;"PE";"SANTA CRUZ";"SANTA CRUZ (PE)";2017
"PE-SANTA CRUZ DA BAIXA VERDE";0;0;0;0;0;0;0;0;0;"PE";"SANTA CRUZ DA BAIXA VERDE";"SANTA CRUZ DA BAIXA VERDE (PE)";2017
"PE-SANTA CRUZ DO CAPIBARIBE";0;0;0;0;0;0;0;0;0;"PE";"SANTA CRUZ DO CAPIBARIBE";"SANTA CRUZ DO CAPIBARIBE (PE)";2017
"PE-SANTA FILOMENA";0;0;0;0;0;0;0;0;0;"PE";"SANTA FILOMENA";"SANTA FILOMENA (PE)";2017
"PE-SANTA MARIA DA BOA VISTA";0;0;0;0;0;0;0;0;0;"PE";"SANTA MARIA DA BOA VISTA";"SANTA MARIA DA BOA VISTA (PE)";2017
"PE-SANTA MARIA DO CAMBUCA";0;0;0;0;0;0;0;0;0;"PE";"SANTA MARIA DO CAMBUCA";"SANTA MARIA DO CAMBUCA (PE)";2017
"PE-SANTA TEREZINHA";0;0;0;0;0;0;0;0;0;"PE";"SANTA TEREZINHA";"SANTA TEREZINHA (PE)";2017
"PE-SAO BENEDITO DO SUL";0;0;0;0;0;0;0;0;0;"PE";"SAO BENEDITO DO SUL";"SAO BENEDITO DO SUL (PE)";2017
"PE-SAO BENTO DO UNA";0;0;0;0;0;0;0;0;0;"PE";"SAO BENTO DO UNA";"SAO BENTO DO UNA (PE)";2017
"PE-SAO CAITANO";0;0;0;0;0;0;0;0;0;"PE";"SAO CAITANO";"SAO CAITANO (PE)";2017
"PE-SAO JOAO";0;0;0;0;0;0;0;0;0;"PE";"SAO JOAO";"SAO JOAO (PE)";2017
"PE-SAO JOAQUIM DO MONTE";0;0;0;0;0;0;0;0;0;"PE";"SAO JOAQUIM DO MONTE";"SAO JOAQUIM DO MONTE (PE)";2017
"PE-SAO JOSE DA COROA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"SAO JOSE DA COROA GRANDE";"SAO JOSE DA COROA GRANDE (PE)";2017
"PE-SAO JOSE DO BELMONTE";0;0;0;0;0;0;0;0;0;"PE";"SAO JOSE DO BELMONTE";"SAO JOSE DO BELMONTE (PE)";2017
"PE-SAO JOSE DO EGITO";0;0;0;0;0;0;0;0;0;"PE";"SAO JOSE DO EGITO";"SAO JOSE DO EGITO (PE)";2017
"PE-SAO LOURENCO DA MATA";0;0;0;0;0;0;0;0;0;"PE";"SAO LOURENCO DA MATA";"SAO LOURENCO DA MATA (PE)";2017
"PE-SAO VICENTE FERRER";0;0;0;0;0;0;0;0;0;"PE";"SAO VICENTE FERRER";"SAO VICENTE FERRER (PE)";2017
"PE-SERRA TALHADA";0;0;0;0;0;0;0;0;0;"PE";"SERRA TALHADA";"SERRA TALHADA (PE)";2017
"PE-SERRITA";0;0;0;0;0;0;0;0;0;"PE";"SERRITA";"SERRITA (PE)";2017
"PE-SERTANIA";0;0;0;0;0;0;0;0;0;"PE";"SERTANIA";"SERTANIA (PE)";2017
"PE-SIRINHAEM";0;0;0;0;0;0;0;0;0;"PE";"SIRINHAEM";"SIRINHAEM (PE)";2017
"PE-MOREILANDIA";0;0;0;0;0;0;0;0;0;"PE";"MOREILANDIA";"MOREILANDIA (PE)";2017
"PE-SOLIDAO";0;0;0;0;0;0;0;0;0;"PE";"SOLIDAO";"SOLIDAO (PE)";2017
"PE-SURUBIM";0;0;0;0;0;0;0;0;0;"PE";"SURUBIM";"SURUBIM (PE)";2017
"PE-TABIRA";0;0;0;0;0;0;0;0;0;"PE";"TABIRA";"TABIRA (PE)";2017
"PE-TACAIMBO";0;0;0;0;0;0;0;0;0;"PE";"TACAIMBO";"TACAIMBO (PE)";2017
"PE-TACARATU";0;0;0;0;0;0;0;0;0;"PE";"TACARATU";"TACARATU (PE)";2017
"PE-TAMANDARE";0;0;0;0;0;0;0;0;0;"PE";"TAMANDARE";"TAMANDARE (PE)";2017
"PE-TAQUARITINGA DO NORTE";0;0;0;0;0;0;0;0;0;"PE";"TAQUARITINGA DO NORTE";"TAQUARITINGA DO NORTE (PE)";2017
"PE-TEREZINHA";0;0;0;0;0;0;0;0;0;"PE";"TEREZINHA";"TEREZINHA (PE)";2017
"PE-TERRA NOVA";0;0;0;0;0;0;0;0;0;"PE";"TERRA NOVA";"TERRA NOVA (PE)";2017
"PE-TIMBAUBA";0;0;0;0;0;0;0;0;0;"PE";"TIMBAUBA";"TIMBAUBA (PE)";2017
"PE-TORITAMA";0;0;0;0;0;0;0;0;0;"PE";"TORITAMA";"TORITAMA (PE)";2017
"PE-TRACUNHAEM";0;0;0;0;0;0;0;0;0;"PE";"TRACUNHAEM";"TRACUNHAEM (PE)";2017
"PE-TRINDADE";0;0;0;0;0;0;0;0;0;"PE";"TRINDADE";"TRINDADE (PE)";2017
"PE-TRIUNFO";0;0;0;0;0;0;0;0;0;"PE";"TRIUNFO";"TRIUNFO (PE)";2017
"PE-TUPANATINGA";0;0;0;0;0;0;0;0;0;"PE";"TUPANATINGA";"TUPANATINGA (PE)";2017
"PE-TUPARETAMA";0;0;0;0;0;0;0;0;0;"PE";"TUPARETAMA";"TUPARETAMA (PE)";2017
"PE-VENTUROSA";0;0;0;0;0;0;0;0;0;"PE";"VENTUROSA";"VENTUROSA (PE)";2017
"PE-VERDEJANTE";0;0;0;0;0;0;0;0;0;"PE";"VERDEJANTE";"VERDEJANTE (PE)";2017
"PE-VERTENTE DO LERIO";0;0;0;0;0;0;0;0;0;"PE";"VERTENTE DO LERIO";"VERTENTE DO LERIO (PE)";2017
"PE-VERTENTES";0;0;0;0;0;0;0;0;0;"PE";"VERTENTES";"VERTENTES (PE)";2017
"PE-VICENCIA";0;0;0;0;0;0;0;0;0;"PE";"VICENCIA";"VICENCIA (PE)";2017
"PE-VITORIA DE SANTO ANTAO";0;0;0;0;0;0;937;0;937;"PE";"VITORIA DE SANTO ANTAO";"VITORIA DE SANTO ANTAO (PE)";2017
"PE-XEXEU";0;0;0;0;0;0;0;0;0;"PE";"XEXEU";"XEXEU (PE)";2017
"AL-AGUA BRANCA";0;0;0;0;0;0;0;0;0;"AL";"AGUA BRANCA";"AGUA BRANCA (AL)";2017
"AL-ANADIA";0;0;0;0;0;0;0;0;0;"AL";"ANADIA";"ANADIA (AL)";2017
"AL-ARAPIRACA";0;0;0;0;0;0;0;0;0;"AL";"ARAPIRACA";"ARAPIRACA (AL)";2017
"AL-ATALAIA";0;0;0;0;0;0;0;0;0;"AL";"ATALAIA";"ATALAIA (AL)";2017
"AL-BARRA DE SANTO ANTONIO";0;0;0;0;0;0;0;0;0;"AL";"BARRA DE SANTO ANTONIO";"BARRA DE SANTO ANTONIO (AL)";2017
"AL-BARRA DE SAO MIGUEL";0;0;0;0;0;0;0;0;0;"AL";"BARRA DE SAO MIGUEL";"BARRA DE SAO MIGUEL (AL)";2017
"AL-BATALHA";0;0;0;0;0;0;0;0;0;"AL";"BATALHA";"BATALHA (AL)";2017
"AL-BELEM";0;0;0;0;0;0;0;0;0;"AL";"BELEM";"BELEM (AL)";2017
"AL-BELO MONTE";0;0;0;0;0;0;0;0;0;"AL";"BELO MONTE";"BELO MONTE (AL)";2017
"AL-BOCA DA MATA";0;0;0;0;0;0;0;0;0;"AL";"BOCA DA MATA";"BOCA DA MATA (AL)";2017
"AL-BRANQUINHA";0;0;0;0;0;0;0;0;0;"AL";"BRANQUINHA";"BRANQUINHA (AL)";2017
"AL-CACIMBINHAS";0;0;0;0;0;0;0;0;0;"AL";"CACIMBINHAS";"CACIMBINHAS (AL)";2017
"AL-CAJUEIRO";0;0;0;0;0;0;0;0;0;"AL";"CAJUEIRO";"CAJUEIRO (AL)";2017
"AL-CAMPESTRE";0;0;0;0;0;0;0;0;0;"AL";"CAMPESTRE";"CAMPESTRE (AL)";2017
"AL-CAMPO ALEGRE";0;0;0;0;0;0;0;0;0;"AL";"CAMPO ALEGRE";"CAMPO ALEGRE (AL)";2017
"AL-CAMPO GRANDE";0;0;0;0;0;0;0;0;0;"AL";"CAMPO GRANDE";"CAMPO GRANDE (AL)";2017
"AL-CANAPI";0;0;0;0;0;0;0;0;0;"AL";"CANAPI";"CANAPI (AL)";2017
"AL-CAPELA";0;0;0;0;0;0;0;0;0;"AL";"CAPELA";"CAPELA (AL)";2017
"AL-CARNEIROS";0;0;0;0;0;0;0;0;0;"AL";"CARNEIROS";"CARNEIROS (AL)";2017
"AL-CHA PRETA";0;0;0;0;0;0;0;0;0;"AL";"CHA PRETA";"CHA PRETA (AL)";2017
"AL-COITE DO NOIA";0;0;0;0;0;0;0;0;0;"AL";"COITE DO NOIA";"COITE DO NOIA (AL)";2017
"AL-COLONIA LEOPOLDINA";0;0;0;0;0;0;0;0;0;"AL";"COLONIA LEOPOLDINA";"COLONIA LEOPOLDINA (AL)";2017
"AL-COQUEIRO SECO";0;0;0;0;0;0;0;0;0;"AL";"COQUEIRO SECO";"COQUEIRO SECO (AL)";2017
"AL-CORURIPE";0;0;0;0;0;0;0;0;0;"AL";"CORURIPE";"CORURIPE (AL)";2017
"AL-CRAIBAS";0;0;0;0;0;0;0;0;0;"AL";"CRAIBAS";"CRAIBAS (AL)";2017
"AL-DELMIRO GOUVEIA";0;0;0;0;0;0;0;0;0;"AL";"DELMIRO GOUVEIA";"DELMIRO GOUVEIA (AL)";2017
"AL-DOIS RIACHOS";0;0;0;0;0;0;0;0;0;"AL";"DOIS RIACHOS";"DOIS RIACHOS (AL)";2017
"AL-ESTRELA DE ALAGOAS";0;0;0;0;0;0;0;0;0;"AL";"ESTRELA DE ALAGOAS";"ESTRELA DE ALAGOAS (AL)";2017
"AL-FEIRA GRANDE";0;0;0;0;0;0;0;0;0;"AL";"FEIRA GRANDE";"FEIRA GRANDE (AL)";2017
"AL-FELIZ DESERTO";0;0;0;0;0;0;0;0;0;"AL";"FELIZ DESERTO";"FELIZ DESERTO (AL)";2017
"AL-FLEXEIRAS";0;0;0;0;0;0;0;0;0;"AL";"FLEXEIRAS";"FLEXEIRAS (AL)";2017
"AL-GIRAU DO PONCIANO";0;0;0;0;0;0;0;0;0;"AL";"GIRAU DO PONCIANO";"GIRAU DO PONCIANO (AL)";2017
"AL-IBATEGUARA";0;0;0;0;0;0;0;0;0;"AL";"IBATEGUARA";"IBATEGUARA (AL)";2017
"AL-IGACI";0;0;0;0;0;0;0;0;0;"AL";"IGACI";"IGACI (AL)";2017
"AL-IGREJA NOVA";0;0;0;0;0;0;0;0;0;"AL";"IGREJA NOVA";"IGREJA NOVA (AL)";2017
"AL-INHAPI";0;0;0;0;0;0;0;0;0;"AL";"INHAPI";"INHAPI (AL)";2017
"AL-JACARE DOS HOMENS";0;0;0;0;0;0;0;0;0;"AL";"JACARE DOS HOMENS";"JACARE DOS HOMENS (AL)";2017
"AL-JACUIPE";0;0;0;0;0;0;0;0;0;"AL";"JACUIPE";"JACUIPE (AL)";2017
"AL-JAPARATINGA";0;0;0;0;0;0;0;0;0;"AL";"JAPARATINGA";"JAPARATINGA (AL)";2017
"AL-JARAMATAIA";0;0;0;0;0;0;0;0;0;"AL";"JARAMATAIA";"JARAMATAIA (AL)";2017
"AL-JEQUIA DA PRAIA";0;0;0;0;0;0;0;0;0;"AL";"JEQUIA DA PRAIA";"JEQUIA DA PRAIA (AL)";2017
"AL-JOAQUIM GOMES";0;0;0;0;0;0;0;0;0;"AL";"JOAQUIM GOMES";"JOAQUIM GOMES (AL)";2017
"AL-JUNDIA";0;0;0;0;0;0;0;0;0;"AL";"JUNDIA";"JUNDIA (AL)";2017
"AL-JUNQUEIRO";0;0;0;0;0;0;0;0;0;"AL";"JUNQUEIRO";"JUNQUEIRO (AL)";2017
"AL-LAGOA DA CANOA";0;0;0;0;0;0;0;0;0;"AL";"LAGOA DA CANOA";"LAGOA DA CANOA (AL)";2017
"AL-LIMOEIRO DE ANADIA";0;0;0;0;0;0;0;0;0;"AL";"LIMOEIRO DE ANADIA";"LIMOEIRO DE ANADIA (AL)";2017
"AL-MACEIO";0;0;0;0;0;0;0;0;0;"AL";"MACEIO";"MACEIO (AL)";2017
"AL-MAJOR ISIDORO";0;0;0;0;0;0;0;0;0;"AL";"MAJOR ISIDORO";"MAJOR ISIDORO (AL)";2017
"AL-MARAGOGI";0;0;0;0;0;0;0;0;0;"AL";"MARAGOGI";"MARAGOGI (AL)";2017
"AL-MARAVILHA";0;0;0;0;0;0;0;0;0;"AL";"MARAVILHA";"MARAVILHA (AL)";2017
"AL-MARECHAL DEODORO";0;0;0;0;0;0;0;0;0;"AL";"MARECHAL DEODORO";"MARECHAL DEODORO (AL)";2017
"AL-MARIBONDO";0;0;0;0;0;0;0;0;0;"AL";"MARIBONDO";"MARIBONDO (AL)";2017
"AL-MAR VERMELHO";0;0;0;0;0;0;0;0;0;"AL";"MAR VERMELHO";"MAR VERMELHO (AL)";2017
"AL-MATA GRANDE";0;0;0;0;0;0;0;0;0;"AL";"MATA GRANDE";"MATA GRANDE (AL)";2017
"AL-MATRIZ DE CAMARAGIBE";0;0;0;0;0;0;0;0;0;"AL";"MATRIZ DE CAMARAGIBE";"MATRIZ DE CAMARAGIBE (AL)";2017
"AL-MESSIAS";0;0;0;0;0;0;0;0;0;"AL";"MESSIAS";"MESSIAS (AL)";2017
"AL-MINADOR DO NEGRAO";0;0;0;0;0;0;0;0;0;"AL";"MINADOR DO NEGRAO";"MINADOR DO NEGRAO (AL)";2017
"AL-MONTEIROPOLIS";0;0;0;0;0;0;0;0;0;"AL";"MONTEIROPOLIS";"MONTEIROPOLIS (AL)";2017
"AL-MURICI";0;0;0;0;0;0;0;0;0;"AL";"MURICI";"MURICI (AL)";2017
"AL-NOVO LINO";0;0;0;0;0;0;0;0;0;"AL";"NOVO LINO";"NOVO LINO (AL)";2017
"AL-OLHO D AGUA DAS FLORES";0;0;0;0;0;0;0;0;0;"AL";"OLHO D AGUA DAS FLORES";"OLHO D AGUA DAS FLORES (AL)";2017
"AL-OLHO D AGUA DO CASADO";0;0;0;0;0;0;0;0;0;"AL";"OLHO D AGUA DO CASADO";"OLHO D AGUA DO CASADO (AL)";2017
"AL-OLHO D AGUA GRANDE";0;0;0;0;0;0;0;0;0;"AL";"OLHO D AGUA GRANDE";"OLHO D AGUA GRANDE (AL)";2017
"AL-OLIVENCA";0;0;0;0;0;0;0;0;0;"AL";"OLIVENCA";"OLIVENCA (AL)";2017
"AL-OURO BRANCO";0;0;0;0;0;0;0;0;0;"AL";"OURO BRANCO";"OURO BRANCO (AL)";2017
"AL-PALESTINA";0;0;0;0;0;0;0;0;0;"AL";"PALESTINA";"PALESTINA (AL)";2017
"AL-PALMEIRA DOS INDIOS";0;0;0;0;0;0;0;0;0;"AL";"PALMEIRA DOS INDIOS";"PALMEIRA DOS INDIOS (AL)";2017
"AL-PAO DE ACUCAR";0;0;0;0;0;0;0;0;0;"AL";"PAO DE ACUCAR";"PAO DE ACUCAR (AL)";2017
"AL-PARICONHA";0;0;0;0;0;0;0;0;0;"AL";"PARICONHA";"PARICONHA (AL)";2017
"AL-PARIPUEIRA";0;0;0;0;0;0;0;0;0;"AL";"PARIPUEIRA";"PARIPUEIRA (AL)";2017
"AL-PASSO DE CAMARAGIBE";0;0;0;0;0;0;0;0;0;"AL";"PASSO DE CAMARAGIBE";"PASSO DE CAMARAGIBE (AL)";2017
"AL-PAULO JACINTO";0;0;0;0;0;0;0;0;0;"AL";"PAULO JACINTO";"PAULO JACINTO (AL)";2017
"AL-PENEDO";0;0;0;0;0;0;0;0;0;"AL";"PENEDO";"PENEDO (AL)";2017
"AL-PIACABUCU";0;0;0;0;0;0;0;0;0;"AL";"PIACABUCU";"PIACABUCU (AL)";2017
"AL-PILAR";0;0;0;0;0;0;0;0;0;"AL";"PILAR";"PILAR (AL)";2017
"AL-PINDOBA";0;0;0;0;0;0;0;0;0;"AL";"PINDOBA";"PINDOBA (AL)";2017
