"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"MG-FRANCISCOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"FRANCISCOPOLIS";"FRANCISCOPOLIS (MG)";2005
"MG-FREI GASPAR";0;0;0;0;0;0;0;0;0;"MG";"FREI GASPAR";"FREI GASPAR (MG)";2005
"MG-FREI INOCENCIO";0;0;0;0;0;0;0;0;0;"MG";"FREI INOCENCIO";"FREI INOCENCIO (MG)";2005
"MG-FREI LAGONEGRO";0;0;0;0;0;0;0;0;0;"MG";"FREI LAGONEGRO";"FREI LAGONEGRO (MG)";2005
"MG-FRONTEIRA";0;0;0;0;0;0;0;0;0;"MG";"FRONTEIRA";"FRONTEIRA (MG)";2005
"MG-FRONTEIRA DOS VALES";0;0;0;0;0;0;0;0;0;"MG";"FRONTEIRA DOS VALES";"FRONTEIRA DOS VALES (MG)";2005
"MG-FRUTA DE LEITE";0;0;0;0;0;0;0;0;0;"MG";"FRUTA DE LEITE";"FRUTA DE LEITE (MG)";2005
"MG-FRUTAL";0;0;0;0;0;0;2964.04000000097;0;2964.04000000097;"MG";"FRUTAL";"FRUTAL (MG)";2005
"MG-FUNILANDIA";0;0;0;0;0;0;0;0;0;"MG";"FUNILANDIA";"FUNILANDIA (MG)";2005
"MG-GALILEIA";0;0;0;0;0;0;0;0;0;"MG";"GALILEIA";"GALILEIA (MG)";2005
"MG-GAMELEIRAS";0;0;0;0;0;0;0;0;0;"MG";"GAMELEIRAS";"GAMELEIRAS (MG)";2005
"MG-GLAUCILANDIA";0;0;0;0;0;0;0;0;0;"MG";"GLAUCILANDIA";"GLAUCILANDIA (MG)";2005
"MG-GOIABEIRA";0;0;0;0;0;0;0;0;0;"MG";"GOIABEIRA";"GOIABEIRA (MG)";2005
"MG-GOIANA";0;0;0;0;0;0;0;0;0;"MG";"GOIANA";"GOIANA (MG)";2005
"MG-GONCALVES";0;0;0;0;0;0;0;0;0;"MG";"GONCALVES";"GONCALVES (MG)";2005
"MG-GONZAGA";0;0;0;0;0;0;0;0;0;"MG";"GONZAGA";"GONZAGA (MG)";2005
"MG-GOUVEIA";0;0;0;0;0;0;0;0;0;"MG";"GOUVEIA";"GOUVEIA (MG)";2005
"MG-GOVERNADOR VALADARES";0;0;0;0;0;0;0;0;0;"MG";"GOVERNADOR VALADARES";"GOVERNADOR VALADARES (MG)";2005
"MG-GRAO MOGOL";0;0;0;0;0;0;0;0;0;"MG";"GRAO MOGOL";"GRAO MOGOL (MG)";2005
"MG-GRUPIARA";0;0;0;0;0;0;0;0;0;"MG";"GRUPIARA";"GRUPIARA (MG)";2005
"MG-GUANHAES";0;0;0;0;0;0;0;0;0;"MG";"GUANHAES";"GUANHAES (MG)";2005
"MG-GUAPE";0;0;0;0;0;0;0;0;0;"MG";"GUAPE";"GUAPE (MG)";2005
"MG-GUARACIABA";0;0;0;0;0;0;0;0;0;"MG";"GUARACIABA";"GUARACIABA (MG)";2005
"MG-GUARACIAMA";0;0;0;0;0;0;0;0;0;"MG";"GUARACIAMA";"GUARACIAMA (MG)";2005
"MG-GUARANESIA";0;0;0;0;0;0;0;0;0;"MG";"GUARANESIA";"GUARANESIA (MG)";2005
"MG-GUARANI";0;0;0;0;0;0;0;0;0;"MG";"GUARANI";"GUARANI (MG)";2005
"MG-GUARARA";0;0;0;0;0;0;0;0;0;"MG";"GUARARA";"GUARARA (MG)";2005
"MG-GUARDA-MOR";0;0;0;0;0;0;1024.16000000015;0;1024.16000000015;"MG";"GUARDA-MOR";"GUARDA-MOR (MG)";2005
"MG-GUAXUPE";0;0;0;0;0;0;0;0;0;"MG";"GUAXUPE";"GUAXUPE (MG)";2005
"MG-GUIDOVAL";0;0;0;0;0;0;0;0;0;"MG";"GUIDOVAL";"GUIDOVAL (MG)";2005
"MG-GUIMARANIA";0;0;0;0;0;0;0;0;0;"MG";"GUIMARANIA";"GUIMARANIA (MG)";2005
"MG-GUIRICEMA";0;0;0;0;0;0;0;0;0;"MG";"GUIRICEMA";"GUIRICEMA (MG)";2005
"MG-GURINHATA";0;0;0;0;0;0;0;0;0;"MG";"GURINHATA";"GURINHATA (MG)";2005
"MG-HELIODORA";0;0;0;0;0;0;0;0;0;"MG";"HELIODORA";"HELIODORA (MG)";2005
"MG-IAPU";0;0;0;0;0;0;0;0;0;"MG";"IAPU";"IAPU (MG)";2005
"MG-IBERTIOGA";0;0;0;0;0;0;0;0;0;"MG";"IBERTIOGA";"IBERTIOGA (MG)";2005
"MG-IBIA";0;0;0;0;0;0;285;0;285;"MG";"IBIA";"IBIA (MG)";2005
"MG-IBIAI";0;0;0;0;0;0;0;0;0;"MG";"IBIAI";"IBIAI (MG)";2005
"MG-IBIRACATU";0;0;0;0;0;0;0;0;0;"MG";"IBIRACATU";"IBIRACATU (MG)";2005
"MG-IBIRACI";0;0;0;0;0;0;0;0;0;"MG";"IBIRACI";"IBIRACI (MG)";2005
"MG-IBIRITE";0;0;0;0;0;0;0;0;0;"MG";"IBIRITE";"IBIRITE (MG)";2005
"MG-IBITIURA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"IBITIURA DE MINAS";"IBITIURA DE MINAS (MG)";2005
"MG-IBITURUNA";0;0;0;0;0;0;0;0;0;"MG";"IBITURUNA";"IBITURUNA (MG)";2005
"MG-ICARAI DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"ICARAI DE MINAS";"ICARAI DE MINAS (MG)";2005
"MG-IGARAPE";0;0;0;0;0;0;0;0;0;"MG";"IGARAPE";"IGARAPE (MG)";2005
"MG-IGARATINGA";0;0;0;0;0;0;0;0;0;"MG";"IGARATINGA";"IGARATINGA (MG)";2005
"MG-IGUATAMA";0;0;0;0;0;0;0;0;0;"MG";"IGUATAMA";"IGUATAMA (MG)";2005
"MG-IJACI";0;0;0;0;0;0;0;0;0;"MG";"IJACI";"IJACI (MG)";2005
"MG-ILICINEA";0;0;0;0;0;0;0;0;0;"MG";"ILICINEA";"ILICINEA (MG)";2005
"MG-IMBE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"IMBE DE MINAS";"IMBE DE MINAS (MG)";2005
"MG-INCONFIDENTES";0;0;0;0;0;0;0;0;0;"MG";"INCONFIDENTES";"INCONFIDENTES (MG)";2005
"MG-INDAIABIRA";0;0;0;0;0;0;0;0;0;"MG";"INDAIABIRA";"INDAIABIRA (MG)";2005
"MG-INDIANOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"INDIANOPOLIS";"INDIANOPOLIS (MG)";2005
"MG-INGAI";0;0;0;0;0;0;0;0;0;"MG";"INGAI";"INGAI (MG)";2005
"MG-INHAPIM";0;0;0;0;0;0;0;0;0;"MG";"INHAPIM";"INHAPIM (MG)";2005
"MG-INHAUMA";0;0;0;0;0;0;0;0;0;"MG";"INHAUMA";"INHAUMA (MG)";2005
"MG-INIMUTABA";0;0;0;0;0;0;0;0;0;"MG";"INIMUTABA";"INIMUTABA (MG)";2005
"MG-IPABA";0;0;0;0;0;0;0;0;0;"MG";"IPABA";"IPABA (MG)";2005
"MG-IPANEMA";0;0;0;0;0;0;0;0;0;"MG";"IPANEMA";"IPANEMA (MG)";2005
"MG-IPATINGA";0;0;0;0;0;0;0;0;0;"MG";"IPATINGA";"IPATINGA (MG)";2005
"MG-IPIACU";0;0;0;0;0;0;0;0;0;"MG";"IPIACU";"IPIACU (MG)";2005
"MG-IPUIUNA";0;0;0;0;0;0;0;0;0;"MG";"IPUIUNA";"IPUIUNA (MG)";2005
"MG-IRAI DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"IRAI DE MINAS";"IRAI DE MINAS (MG)";2005
"MG-ITABIRA";0;0;0;0;0;0;0;0;0;"MG";"ITABIRA";"ITABIRA (MG)";2005
"MG-ITABIRINHA";0;0;0;0;0;0;0;0;0;"MG";"ITABIRINHA";"ITABIRINHA (MG)";2005
"MG-ITABIRITO";0;0;0;0;0;0;0;0;0;"MG";"ITABIRITO";"ITABIRITO (MG)";2005
"MG-ITACAMBIRA";0;0;0;0;0;0;0;0;0;"MG";"ITACAMBIRA";"ITACAMBIRA (MG)";2005
"MG-ITACARAMBI";0;0;0;0;0;0;0;0;0;"MG";"ITACARAMBI";"ITACARAMBI (MG)";2005
"MG-ITAGUARA";0;0;0;0;0;0;0;0;0;"MG";"ITAGUARA";"ITAGUARA (MG)";2005
"MG-ITAIPE";0;0;0;0;0;0;0;0;0;"MG";"ITAIPE";"ITAIPE (MG)";2005
"MG-ITAJUBA";0;0;0;0;0;0;0;0;0;"MG";"ITAJUBA";"ITAJUBA (MG)";2005
"MG-ITAMARANDIBA";0;0;0;0;0;0;0;0;0;"MG";"ITAMARANDIBA";"ITAMARANDIBA (MG)";2005
"MG-ITAMARATI DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"ITAMARATI DE MINAS";"ITAMARATI DE MINAS (MG)";2005
"MG-ITAMBACURI";0;0;0;0;0;0;0;0;0;"MG";"ITAMBACURI";"ITAMBACURI (MG)";2005
"MG-ITAMBE DO MATO DENTRO";0;0;0;0;0;0;0;0;0;"MG";"ITAMBE DO MATO DENTRO";"ITAMBE DO MATO DENTRO (MG)";2005
"MG-ITAMOGI";0;0;0;0;0;0;0;0;0;"MG";"ITAMOGI";"ITAMOGI (MG)";2005
"MG-ITAMONTE";0;0;0;0;0;0;0;0;0;"MG";"ITAMONTE";"ITAMONTE (MG)";2005
"MG-ITANHANDU";0;0;0;0;0;0;0;0;0;"MG";"ITANHANDU";"ITANHANDU (MG)";2005
"MG-ITANHOMI";0;0;0;0;0;0;0;0;0;"MG";"ITANHOMI";"ITANHOMI (MG)";2005
"MG-ITAOBIM";0;0;0;0;0;0;0;0;0;"MG";"ITAOBIM";"ITAOBIM (MG)";2005
"MG-ITAPAGIPE";0;0;0;0;0;0;0;0;0;"MG";"ITAPAGIPE";"ITAPAGIPE (MG)";2005
"MG-ITAPECERICA";0;0;0;0;0;0;0;0;0;"MG";"ITAPECERICA";"ITAPECERICA (MG)";2005
"MG-ITAPEVA";0;0;0;0;0;0;0;0;0;"MG";"ITAPEVA";"ITAPEVA (MG)";2005
"MG-ITATIAIUCU";0;0;0;0;0;0;0;0;0;"MG";"ITATIAIUCU";"ITATIAIUCU (MG)";2005
"MG-ITAU DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"ITAU DE MINAS";"ITAU DE MINAS (MG)";2005
"MG-ITAUNA";0;0;0;0;0;0;0;0;0;"MG";"ITAUNA";"ITAUNA (MG)";2005
"MG-ITAVERAVA";0;0;0;0;0;0;0;0;0;"MG";"ITAVERAVA";"ITAVERAVA (MG)";2005
"MG-ITINGA";0;0;0;0;0;0;0;0;0;"MG";"ITINGA";"ITINGA (MG)";2005
"MG-ITUETA";0;0;0;0;0;0;0;0;0;"MG";"ITUETA";"ITUETA (MG)";2005
"MG-ITUIUTABA";0;0;0;0;0;0;0;0;0;"MG";"ITUIUTABA";"ITUIUTABA (MG)";2005
"MG-ITUMIRIM";0;0;0;0;0;0;0;0;0;"MG";"ITUMIRIM";"ITUMIRIM (MG)";2005
"MG-ITURAMA";0;0;0;0;0;0;0;0;0;"MG";"ITURAMA";"ITURAMA (MG)";2005
"MG-ITUTINGA";0;0;0;0;0;0;0;0;0;"MG";"ITUTINGA";"ITUTINGA (MG)";2005
"MG-JABOTICATUBAS";0;0;0;0;0;0;0;0;0;"MG";"JABOTICATUBAS";"JABOTICATUBAS (MG)";2005
"MG-JACINTO";0;0;0;0;0;0;0;0;0;"MG";"JACINTO";"JACINTO (MG)";2005
"MG-JACUI";0;0;0;0;0;0;0;0;0;"MG";"JACUI";"JACUI (MG)";2005
"MG-JACUTINGA";0;0;0;0;0;0;0;0;0;"MG";"JACUTINGA";"JACUTINGA (MG)";2005
"MG-JAGUARACU";0;0;0;0;0;0;0;0;0;"MG";"JAGUARACU";"JAGUARACU (MG)";2005
"MG-JAIBA";0;0;0;0;0;0;0;0;0;"MG";"JAIBA";"JAIBA (MG)";2005
"MG-JAMPRUCA";0;0;0;0;0;0;0;0;0;"MG";"JAMPRUCA";"JAMPRUCA (MG)";2005
"MG-JANAUBA";0;0;0;0;0;0;0;0;0;"MG";"JANAUBA";"JANAUBA (MG)";2005
"MG-JANUARIA";0;0;0;0;0;0;0;0;0;"MG";"JANUARIA";"JANUARIA (MG)";2005
"MG-JAPARAIBA";0;0;0;0;0;0;0;0;0;"MG";"JAPARAIBA";"JAPARAIBA (MG)";2005
"MG-JAPONVAR";0;0;0;0;0;0;0;0;0;"MG";"JAPONVAR";"JAPONVAR (MG)";2005
"MG-JECEABA";0;0;0;0;0;0;0;0;0;"MG";"JECEABA";"JECEABA (MG)";2005
"MG-JENIPAPO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"JENIPAPO DE MINAS";"JENIPAPO DE MINAS (MG)";2005
"MG-JEQUERI";0;0;0;0;0;0;0;0;0;"MG";"JEQUERI";"JEQUERI (MG)";2005
"MG-JEQUITAI";0;0;0;0;0;0;0;0;0;"MG";"JEQUITAI";"JEQUITAI (MG)";2005
"MG-JEQUITIBA";0;0;0;0;0;0;0;0;0;"MG";"JEQUITIBA";"JEQUITIBA (MG)";2005
"MG-JEQUITINHONHA";0;0;0;0;0;0;0;0;0;"MG";"JEQUITINHONHA";"JEQUITINHONHA (MG)";2005
"MG-JESUANIA";0;0;0;0;0;0;0;0;0;"MG";"JESUANIA";"JESUANIA (MG)";2005
"MG-JOAIMA";0;0;0;0;0;0;0;0;0;"MG";"JOAIMA";"JOAIMA (MG)";2005
"MG-JOANESIA";0;0;0;0;0;0;0;0;0;"MG";"JOANESIA";"JOANESIA (MG)";2005
"MG-JOAO MONLEVADE";0;0;0;0;0;0;0;0;0;"MG";"JOAO MONLEVADE";"JOAO MONLEVADE (MG)";2005
"MG-JOAO PINHEIRO";0;0;0;0;0;0;0;0;0;"MG";"JOAO PINHEIRO";"JOAO PINHEIRO (MG)";2005
"MG-JOAQUIM FELICIO";0;0;0;0;0;0;0;0;0;"MG";"JOAQUIM FELICIO";"JOAQUIM FELICIO (MG)";2005
"MG-JORDANIA";0;0;0;0;0;0;0;0;0;"MG";"JORDANIA";"JORDANIA (MG)";2005
"MG-JOSE GONCALVES DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"JOSE GONCALVES DE MINAS";"JOSE GONCALVES DE MINAS (MG)";2005
"MG-JOSE RAYDAN";0;0;0;0;0;0;0;0;0;"MG";"JOSE RAYDAN";"JOSE RAYDAN (MG)";2005
"MG-JOSENOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"JOSENOPOLIS";"JOSENOPOLIS (MG)";2005
"MG-NOVA UNIAO";0;0;0;0;0;0;0;0;0;"MG";"NOVA UNIAO";"NOVA UNIAO (MG)";2005
"MG-JUATUBA";0;0;0;0;0;0;0;0;0;"MG";"JUATUBA";"JUATUBA (MG)";2005
"MG-JUIZ DE FORA";0;0;0;0;0;0;0;0;0;"MG";"JUIZ DE FORA";"JUIZ DE FORA (MG)";2005
"MG-JURAMENTO";0;0;0;0;0;0;0;0;0;"MG";"JURAMENTO";"JURAMENTO (MG)";2005
"MG-JURUAIA";0;0;0;0;0;0;0;0;0;"MG";"JURUAIA";"JURUAIA (MG)";2005
"MG-JUVENILIA";0;0;0;0;0;0;0;0;0;"MG";"JUVENILIA";"JUVENILIA (MG)";2005
"MG-LADAINHA";0;0;0;0;0;0;0;0;0;"MG";"LADAINHA";"LADAINHA (MG)";2005
"MG-LAGAMAR";0;0;0;0;0;0;0;0;0;"MG";"LAGAMAR";"LAGAMAR (MG)";2005
"MG-LAGOA DA PRATA";0;0;0;0;0;0;0;0;0;"MG";"LAGOA DA PRATA";"LAGOA DA PRATA (MG)";2005
"MG-LAGOA DOS PATOS";0;0;0;0;0;0;0;0;0;"MG";"LAGOA DOS PATOS";"LAGOA DOS PATOS (MG)";2005
"MG-LAGOA DOURADA";0;0;0;0;0;0;0;0;0;"MG";"LAGOA DOURADA";"LAGOA DOURADA (MG)";2005
"MG-LAGOA FORMOSA";0;0;0;0;0;0;0;0;0;"MG";"LAGOA FORMOSA";"LAGOA FORMOSA (MG)";2005
"MG-LAGOA GRANDE";0;0;0;0;0;0;0;0;0;"MG";"LAGOA GRANDE";"LAGOA GRANDE (MG)";2005
"MG-LAGOA SANTA";0;0;0;0;0;0;0;0;0;"MG";"LAGOA SANTA";"LAGOA SANTA (MG)";2005
"MG-LAJINHA";0;0;0;0;0;0;0;0;0;"MG";"LAJINHA";"LAJINHA (MG)";2005
"MG-LAMBARI";0;0;0;0;0;0;0;0;0;"MG";"LAMBARI";"LAMBARI (MG)";2005
"MG-LAMIM";0;0;0;0;0;0;0;0;0;"MG";"LAMIM";"LAMIM (MG)";2005
"MG-LARANJAL";0;0;0;0;0;0;0;0;0;"MG";"LARANJAL";"LARANJAL (MG)";2005
"MG-LASSANCE";0;0;0;0;0;0;0;0;0;"MG";"LASSANCE";"LASSANCE (MG)";2005
"MG-LAVRAS";0;0;0;0;0;0;0;0;0;"MG";"LAVRAS";"LAVRAS (MG)";2005
"MG-LEANDRO FERREIRA";0;0;0;0;0;0;0;0;0;"MG";"LEANDRO FERREIRA";"LEANDRO FERREIRA (MG)";2005
"MG-LEME DO PRADO";0;0;0;0;0;0;0;0;0;"MG";"LEME DO PRADO";"LEME DO PRADO (MG)";2005
"MG-LEOPOLDINA";0;0;0;0;0;0;0;0;0;"MG";"LEOPOLDINA";"LEOPOLDINA (MG)";2005
"MG-LIBERDADE";0;0;0;0;0;0;0;0;0;"MG";"LIBERDADE";"LIBERDADE (MG)";2005
"MG-LIMA DUARTE";0;0;0;0;0;0;0;0;0;"MG";"LIMA DUARTE";"LIMA DUARTE (MG)";2005
"MG-LIMEIRA DO OESTE";0;0;0;0;0;0;0;0;0;"MG";"LIMEIRA DO OESTE";"LIMEIRA DO OESTE (MG)";2005
"MG-LONTRA";0;0;0;0;0;0;0;0;0;"MG";"LONTRA";"LONTRA (MG)";2005
"MG-LUISBURGO";0;0;0;0;0;0;0;0;0;"MG";"LUISBURGO";"LUISBURGO (MG)";2005
"MG-LUISLANDIA";0;0;0;0;0;0;0;0;0;"MG";"LUISLANDIA";"LUISLANDIA (MG)";2005
"MG-LUMINARIAS";0;0;0;0;0;0;0;0;0;"MG";"LUMINARIAS";"LUMINARIAS (MG)";2005
"MG-LUZ";0;0;0;0;0;0;0;0;0;"MG";"LUZ";"LUZ (MG)";2005
"MG-MACHACALIS";0;0;0;0;0;0;0;0;0;"MG";"MACHACALIS";"MACHACALIS (MG)";2005
"MG-MACHADO";0;0;0;0;0;0;0;0;0;"MG";"MACHADO";"MACHADO (MG)";2005
"MG-MADRE DE DEUS DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"MADRE DE DEUS DE MINAS";"MADRE DE DEUS DE MINAS (MG)";2005
"MG-MALACACHETA";0;0;0;0;0;0;0;0;0;"MG";"MALACACHETA";"MALACACHETA (MG)";2005
"MG-MAMONAS";0;0;0;0;0;0;0;0;0;"MG";"MAMONAS";"MAMONAS (MG)";2005
"MG-MANGA";0;0;0;0;0;0;0;0;0;"MG";"MANGA";"MANGA (MG)";2005
"MG-MANHUACU";0;0;0;0;0;0;0;0;0;"MG";"MANHUACU";"MANHUACU (MG)";2005
"MG-MANHUMIRIM";0;0;0;0;0;0;0;0;0;"MG";"MANHUMIRIM";"MANHUMIRIM (MG)";2005
"MG-MANTENA";0;0;0;0;0;0;0;0;0;"MG";"MANTENA";"MANTENA (MG)";2005
"MG-MARAVILHAS";0;0;0;0;0;0;0;0;0;"MG";"MARAVILHAS";"MARAVILHAS (MG)";2005
"MG-MAR DE ESPANHA";0;0;0;0;0;0;0;0;0;"MG";"MAR DE ESPANHA";"MAR DE ESPANHA (MG)";2005
"MG-MARIA DA FE";0;0;0;0;0;0;0;0;0;"MG";"MARIA DA FE";"MARIA DA FE (MG)";2005
"MG-MARIANA";0;0;0;0;0;0;0;0;0;"MG";"MARIANA";"MARIANA (MG)";2005
"MG-MARILAC";0;0;0;0;0;0;0;0;0;"MG";"MARILAC";"MARILAC (MG)";2005
"MG-MARIO CAMPOS";0;0;0;0;0;0;0;0;0;"MG";"MARIO CAMPOS";"MARIO CAMPOS (MG)";2005
"MG-MARIPA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"MARIPA DE MINAS";"MARIPA DE MINAS (MG)";2005
"MG-MARLIERIA";0;0;0;0;0;0;0;0;0;"MG";"MARLIERIA";"MARLIERIA (MG)";2005
"MG-MARMELOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"MARMELOPOLIS";"MARMELOPOLIS (MG)";2005
"MG-MARTINHO CAMPOS";0;0;0;0;0;0;0;0;0;"MG";"MARTINHO CAMPOS";"MARTINHO CAMPOS (MG)";2005
"MG-MARTINS SOARES";0;0;0;0;0;0;0;0;0;"MG";"MARTINS SOARES";"MARTINS SOARES (MG)";2005
"MG-MATA VERDE";0;0;0;0;0;0;0;0;0;"MG";"MATA VERDE";"MATA VERDE (MG)";2005
"MG-MATERLANDIA";0;0;0;0;0;0;0;0;0;"MG";"MATERLANDIA";"MATERLANDIA (MG)";2005
"MG-MATEUS LEME";0;0;0;0;0;0;0;0;0;"MG";"MATEUS LEME";"MATEUS LEME (MG)";2005
"MG-MATIAS BARBOSA";0;0;0;0;0;0;0;0;0;"MG";"MATIAS BARBOSA";"MATIAS BARBOSA (MG)";2005
"MG-MATIAS CARDOSO";0;0;0;0;0;0;0;0;0;"MG";"MATIAS CARDOSO";"MATIAS CARDOSO (MG)";2005
"MG-MATIPO";0;0;0;0;0;0;0;0;0;"MG";"MATIPO";"MATIPO (MG)";2005
"MG-MATO VERDE";0;0;0;0;0;0;0;0;0;"MG";"MATO VERDE";"MATO VERDE (MG)";2005
"MG-MATOZINHOS";0;0;0;0;0;0;0;0;0;"MG";"MATOZINHOS";"MATOZINHOS (MG)";2005
"MG-MATUTINA";0;0;0;0;0;0;0;0;0;"MG";"MATUTINA";"MATUTINA (MG)";2005
"MG-MEDEIROS";0;0;0;0;0;0;0;0;0;"MG";"MEDEIROS";"MEDEIROS (MG)";2005
"MG-MEDINA";0;0;0;0;0;0;0;0;0;"MG";"MEDINA";"MEDINA (MG)";2005
"MG-MENDES PIMENTEL";0;0;0;0;0;0;0;0;0;"MG";"MENDES PIMENTEL";"MENDES PIMENTEL (MG)";2005
"MG-MERCES";0;0;0;0;0;0;0;0;0;"MG";"MERCES";"MERCES (MG)";2005
"MG-MESQUITA";0;0;0;0;0;0;0;0;0;"MG";"MESQUITA";"MESQUITA (MG)";2005
"MG-MINAS NOVAS";0;0;0;0;0;0;0;0;0;"MG";"MINAS NOVAS";"MINAS NOVAS (MG)";2005
"MG-MINDURI";0;0;0;0;0;0;0;0;0;"MG";"MINDURI";"MINDURI (MG)";2005
"MG-MIRABELA";0;0;0;0;0;0;0;0;0;"MG";"MIRABELA";"MIRABELA (MG)";2005
"MG-MIRADOURO";0;0;0;0;0;0;0;0;0;"MG";"MIRADOURO";"MIRADOURO (MG)";2005
"MG-MIRAI";0;0;0;0;0;0;0;0;0;"MG";"MIRAI";"MIRAI (MG)";2005
"MG-MIRAVANIA";0;0;0;0;0;0;0;0;0;"MG";"MIRAVANIA";"MIRAVANIA (MG)";2005
"MG-MOEDA";0;0;0;0;0;0;0;0;0;"MG";"MOEDA";"MOEDA (MG)";2005
"MG-MOEMA";0;0;0;0;0;0;0;0;0;"MG";"MOEMA";"MOEMA (MG)";2005
"MG-MONJOLOS";0;0;0;0;0;0;0;0;0;"MG";"MONJOLOS";"MONJOLOS (MG)";2005
"MG-MONSENHOR PAULO";0;0;0;0;0;0;0;0;0;"MG";"MONSENHOR PAULO";"MONSENHOR PAULO (MG)";2005
"MG-MONTALVANIA";0;0;0;0;0;0;0;0;0;"MG";"MONTALVANIA";"MONTALVANIA (MG)";2005
"MG-MONTE ALEGRE DE MINAS";0;0;0;0;0;0;19628.1400000015;0;19628.1400000015;"MG";"MONTE ALEGRE DE MINAS";"MONTE ALEGRE DE MINAS (MG)";2005
"MG-MONTE AZUL";0;0;0;0;0;0;0;0;0;"MG";"MONTE AZUL";"MONTE AZUL (MG)";2005
"MG-MONTE BELO";0;0;0;0;0;0;0;0;0;"MG";"MONTE BELO";"MONTE BELO (MG)";2005
"MG-MONTE CARMELO";0;0;0;0;0;0;1066.60999999987;0;1066.60999999987;"MG";"MONTE CARMELO";"MONTE CARMELO (MG)";2005
"MG-MONTE FORMOSO";0;0;0;0;0;0;0;0;0;"MG";"MONTE FORMOSO";"MONTE FORMOSO (MG)";2005
"MG-MONTE SANTO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"MONTE SANTO DE MINAS";"MONTE SANTO DE MINAS (MG)";2005
"MG-MONTES CLAROS";0;0;0;0;0;0;0;0;0;"MG";"MONTES CLAROS";"MONTES CLAROS (MG)";2005
"MG-MONTE SIAO";0;0;0;0;0;0;0;0;0;"MG";"MONTE SIAO";"MONTE SIAO (MG)";2005
"MG-MONTEZUMA";0;0;0;0;0;0;0;0;0;"MG";"MONTEZUMA";"MONTEZUMA (MG)";2005
"MG-MORADA NOVA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"MORADA NOVA DE MINAS";"MORADA NOVA DE MINAS (MG)";2005
"MG-MORRO DA GARCA";0;0;0;0;0;0;0;0;0;"MG";"MORRO DA GARCA";"MORRO DA GARCA (MG)";2005
"MG-MORRO DO PILAR";0;0;0;0;0;0;0;0;0;"MG";"MORRO DO PILAR";"MORRO DO PILAR (MG)";2005
"MG-MUNHOZ";0;0;0;0;0;0;0;0;0;"MG";"MUNHOZ";"MUNHOZ (MG)";2005
"MG-MURIAE";0;0;0;0;0;0;0;0;0;"MG";"MURIAE";"MURIAE (MG)";2005
"MG-MUTUM";0;0;0;0;0;0;0;0;0;"MG";"MUTUM";"MUTUM (MG)";2005
"MG-MUZAMBINHO";0;0;0;0;0;0;0;0;0;"MG";"MUZAMBINHO";"MUZAMBINHO (MG)";2005
"MG-NACIP RAYDAN";0;0;0;0;0;0;0;0;0;"MG";"NACIP RAYDAN";"NACIP RAYDAN (MG)";2005
"MG-NANUQUE";0;0;0;0;0;0;0;0;0;"MG";"NANUQUE";"NANUQUE (MG)";2005
"MG-NAQUE";0;0;0;0;0;0;0;0;0;"MG";"NAQUE";"NAQUE (MG)";2005
"MG-NATALANDIA";0;0;0;0;0;0;0;0;0;"MG";"NATALANDIA";"NATALANDIA (MG)";2005
"MG-NATERCIA";0;0;0;0;0;0;0;0;0;"MG";"NATERCIA";"NATERCIA (MG)";2005
"MG-NAZARENO";0;0;0;0;0;0;0;0;0;"MG";"NAZARENO";"NAZARENO (MG)";2005
"MG-NEPOMUCENO";0;0;0;0;0;0;0;0;0;"MG";"NEPOMUCENO";"NEPOMUCENO (MG)";2005
"MG-NINHEIRA";0;0;0;0;0;0;0;0;0;"MG";"NINHEIRA";"NINHEIRA (MG)";2005
"MG-NOVA BELEM";0;0;0;0;0;0;0;0;0;"MG";"NOVA BELEM";"NOVA BELEM (MG)";2005
"MG-NOVA ERA";0;0;0;0;0;0;0;0;0;"MG";"NOVA ERA";"NOVA ERA (MG)";2005
"MG-NOVA LIMA";0;0;0;0;0;0;0;0;0;"MG";"NOVA LIMA";"NOVA LIMA (MG)";2005
